# Constructed from biom file
#OTU ID	donor	153	154	155	71	72	73	74	75	2	39	30	69	70	55	54	475	470	476	8626	8627	8628	8629	8630	8631	8632	190	189	187	8633	8634	8635	8636	8637	8640	8641	8642	8643	8644	8638	8639	14	19	22	51	52	53	56	57	58	59	63	13	20	21	64	65	60	61	501	458	66	67	68	62	40	41	42	47	48	49	50	43	44	45	46
Unassigned;Other;Other;Other	0.00954528604967	0.00113340480931	0.00136164063803	0.00220146367585	0.000785197323501	0.00132404734793	0.000682593856655	0.0	0.0010875613334	0.000929973030782	0.00140488901377	0.00144730689586	0.00115465598044	0.00116419648054	0.000878734622144	0.00175037825971	0.00124271630168	0.00121981846231	0.00125106340389	0.001806640625	0.00125480671929	0.000796609629417	0.00130326851469	0.00100463428071	0.00272575841704	0.00111354759131	0.00124640175683	0.000988247863248	0.00156699621072	0.00162915918818	0.00111177185407	0.000976920258884	0.00106275975936	0.00161001428888	0.00162689804772	0.00160036956988	0.00165877491932	0.00111452347929	0.00194418312951	0.0014891060139	0.00127310689005	0.00188113153634	0.00143904303638	0.00157320477036	0.00183827552249	0.00199863922436	0.00151904228001	0.000666617287608	0.00130360438147	0.00104929233773	0.000728410715731	0.00127250747598	0.0244479661912	0.00175820715354	0.00104586100507	0.00121212121212	0.00184958384364	0.000851520121105	0.000901068030636	0.00187425455785	0.00111120988532	0.00122082839399	0.00189301746985	0.00152722888338	0.00189733631769	0.00105311264331	0.00143286026201	0.00370579915134	0.00189367372703	0.00128068688108	0.00169863013699	0.000580527450655	0.00154425452699	0.0014927899783	0.00193303086459	0.00227580388849
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.39563493134e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.0	0.0	0.0	2.97495091331e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7615917815e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.50638708122e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.84908401949e-05	0.0	0.0	0.0	0.0	0.0	1.50638708122e-05	1.64986553596e-05	0.0	0.0	3.13577924114e-05	0.0	0.0	0.0	0.0	0.0	2.18842324105e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6241897814e-05	0.0	0.0	0.0	0.0	0.0	5.6795592662e-05	0.0	0.0	1.80287378081e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	9.26726800939e-05	0.0	0.0	5.94990182662e-05	0.0	2.64809469587e-05	3.79218809253e-05	0.0	0.0	9.29973030782e-05	4.01396861077e-05	2.22662599363e-05	0.00011320156671	8.95535754265e-05	3.0301193867e-05	2.96674281307e-05	0.0	3.58770135974e-05	0.0	9.765625e-05	2.0238818053e-05	3.18643851767e-05	2.06868018204e-05	0.0	0.0	0.0	0.0	0.0	2.84908401949e-05	2.76128675963e-05	0.0	0.0	7.59114113829e-05	4.02503572219e-05	3.01277416245e-05	0.0	9.04786319631e-05	0.0	9.40733772342e-05	0.0	0.0	2.38117915992e-05	6.74551423304e-05	0.000101497081959	2.18842324105e-05	0.00010631059704	7.23353466671e-05	9.258573439e-05	0.00025394890548	0.000634455832113	0.000431650794507	0.000509002990393	6.33914421553e-05	5.24837956281e-05	5.22930502536e-05	0.000215488215488	0.000124971881327	9.46133467895e-05	0.000212016007209	0.0	0.0	1.76931651303e-05	1.80287378081e-05	0.000107173956729	0.0	0.00025831064836	2.27438136827e-05	0.0001414427157	7.01360639641e-05	5.41135301863e-05	0.000219178082192	0.0	6.34625148079e-05	0.000200064636267	0.000287558310435	0.000156951992309
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.0856295564068	0.0499923418594	0.130384038237	0.0748200154697	0.0747644408029	0.0587082594074	0.0395525218051	0.0491994177584	0.0593606151045	0.0305961127127	0.0755027495685	0.145777203803	0.0777694763296	0.0795235749787	0.0252711956851	0.0959444625745	0.0245781668554	0.0115523983784	0.0760896762248	0.0753662109375	0.0620319773325	0.0680623267374	0.113342987174	0.0136111741258	0.0185923645113	0.017816761461	0.0903938036027	0.129407051282	0.0217670019089	0.0548391550463	0.010161077643	0.0375381609476	0.0749245630349	0.0560284972529	0.0730296456978	0.0618204616324	0.0252435383177	0.0242718446602	0.0823455628724	0.0574742672031	0.0303508682589	0.160277169254	0.0873993794127	0.100761228115	0.070948681475	0.0489666609968	0.0748670838005	0.0714761869491	0.0552762117595	0.0591752074183	0.0541721747107	0.0496702084791	0.0658848388801	0.0184218122655	0.0638498143597	0.0844175084175	0.0701842085531	0.111864513687	0.0671560702833	0.0187709433748	0.0895931490207	0.0675878907978	0.0621090017488	0.135976957599	0.0528437810355	0.221729886542	0.138373362445	0.120594059406	0.174568663207	0.071934919461	0.132182648402	0.108807430751	0.10519969538	0.154465288786	0.10997507828	0.131486531557
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.82648401826e-05	0.0	0.0	0.0	0.0	1.96189990387e-05
k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales	0.0220560978624	0.00373717261449	0.0127549602623	0.0142500148748	0.00447221084255	0.0116516166618	0.011149032992	0.0138282387191	0.0129242753806	0.00165070212964	0.00176614618874	0.0165438311327	0.0166406303063	0.0308735951283	0.0232713168899	0.0185718100098	0.0152992184695	0.0227819036343	0.015087824651	0.0189453125	0.00756931795183	0.035528789472	0.00953661563922	0.012379686943	0.0255750172463	0.0378263551018	0.00679585719797	0.0503739316239	0.0550158124163	0.00911224630678	0.00835121648525	0.0159482232263	0.00855901163342	0.0186560405724	0.000120510966498	0.000164986553596	0.0	2.47671884288e-05	0.000282220131703	0.000679241339673	0.000356469929215	0.0214544242309	0.0153348023564	0.00850038061406	0.00827223985119	0.0409508419799	0.043093782777	0.013961928746	0.0307278175631	0.0258174719375	0.0160520139207	0.0248775211554	0.0271315372425	0.0203637127037	0.0190608168174	0.0220067340067	0.0370416656252	0.0207203229469	0.00516789017571	0.00085193388993	0.00155569383945	0.0519825191529	0.0961652874682	0.0367472704133	0.0985429049998	0.0050867327677	0.0221297307132	0.00429985855728	0.0111048767943	0.0235213477877	0.0311050228311	0.0161925692486	0.046475715011	0.021006786808	0.0107035593329	0.0294677365561
k__Bacteria;p__Firmicutes;c__Bacilli;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.26403133419e-05	2.23883938566e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.84908401949e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.07485409794e-05	0.0	2.12621194081e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.11304807184e-05	0.0	2.61465251268e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.0	0.0	0.0	0.0	0.0	2.64809469587e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.44230064721e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.49700948869e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33967445911e-05	0.0	1.98700498738e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
